#Grid_ID FIELDID fov_sizex fov_sizey RA_center DEC_center RA_high1 DEC_high1 RA_high2 DEC_high2 RA_low1 DEC_low1 RA_low2 DEC_low2
G0015 21670008    1.70    1.70  216.75    0.85  215.90    1.70  217.60    1.70  215.90    0.00  217.60    0.00 
G0015 21840008    1.70    1.70  218.45    0.85  217.60    1.70  219.30    1.70  217.60    0.00  219.30    0.00 
G0015 22010008    1.70    1.70  220.15    0.85  219.30    1.70  221.00    1.70  219.30    0.00  221.00    0.00 
G0015 22180008    1.70    1.70  221.85    0.85  221.00    1.70  222.70    1.70  221.00    0.00  222.70    0.00 
G0015 22350008    1.70    1.70  223.55    0.85  222.70    1.70  224.40    1.70  222.70    0.00  224.40    0.00 
G0015 22520008    1.70    1.70  225.25    0.85  224.40    1.70  226.10    1.70  224.40    0.00  226.10    0.00 
G0015 22690008    1.70    1.70  226.95    0.85  226.10    1.70  227.80    1.70  226.10    0.00  227.80    0.00 
G0015 22860008    1.70    1.70  228.65    0.85  227.80    1.70  229.50    1.70  227.80    0.00  229.50    0.00 
G0015 23030008    1.70    1.70  230.35    0.85  229.50    1.70  231.20    1.70  229.50    0.00  231.20    0.00 
G0015 23200008    1.70    1.70  232.05    0.85  231.20    1.70  232.90    1.70  231.20    0.00  232.90    0.00 
G0015 23370008    1.70    1.70  233.75    0.85  232.90    1.70  234.60    1.70  232.90    0.00  234.60    0.00 
G0015 23540008    1.70    1.70  235.45    0.85  234.60    1.70  236.30    1.70  234.60    0.00  236.30    0.00 
G0015 23710008    1.70    1.70  237.15    0.85  236.30    1.70  238.00    1.70  236.30    0.00  238.00    0.00 
G0015 23880008    1.70    1.70  238.85    0.85  238.00    1.70  239.70    1.70  238.00    0.00  239.70    0.00 
G0015 24050008    1.70    1.70  240.55    0.85  239.70    1.70  241.40    1.70  239.70    0.00  241.40    0.00 
G0015 24220008    1.70    1.70  242.25    0.85  241.40    1.70  243.10    1.70  241.40    0.00  243.10    0.00 
G0015 24390008    1.70    1.70  243.95    0.85  243.10    1.70  244.80    1.70  243.10    0.00  244.80    0.00 
G0015 24560008    1.70    1.70  245.65    0.85  244.80    1.70  246.50    1.70  244.80    0.00  246.50    0.00 
G0015 24730008    1.70    1.70  247.35    0.85  246.50    1.70  248.20    1.70  246.50    0.00  248.20    0.00 
G0015 24900008    1.70    1.70  249.05    0.85  248.20    1.70  249.90    1.70  248.20    0.00  249.90    0.00 
G0015 25070008    1.70    1.70  250.75    0.85  249.90    1.70  251.60    1.70  249.90    0.00  251.60    0.00 
G0015 25240008    1.70    1.70  252.45    0.85  251.60    1.70  253.30    1.70  251.60    0.00  253.30    0.00 
G0015 25410008    1.70    1.70  254.15    0.85  253.30    1.70  255.00    1.70  253.30    0.00  255.00    0.00 
G0015 25580008    1.70    1.70  255.85    0.85  255.00    1.70  256.70    1.70  255.00    0.00  256.70    0.00 
G0015 25750008    1.70    1.70  257.55    0.85  256.70    1.70  258.40    1.70  256.70    0.00  258.40    0.00 
G0015 25920008    1.70    1.70  259.25    0.85  258.40    1.70  260.10    1.70  258.40    0.00  260.10    0.00 
G0015 26090008    1.70    1.70  260.95    0.85  260.10    1.70  261.80    1.70  260.10    0.00  261.80    0.00 
G0015 26260008    1.70    1.70  262.65    0.85  261.80    1.70  263.50    1.70  261.80    0.00  263.50    0.00 
G0015 26430008    1.70    1.70  264.35    0.85  263.50    1.70  265.20    1.70  263.50    0.00  265.20    0.00 
G0015 26600008    1.70    1.70  266.05    0.85  265.20    1.70  266.90    1.70  265.20    0.00  266.90    0.00 
G0015 26770008    1.70    1.70  267.75    0.85  266.90    1.70  268.60    1.70  266.90    0.00  268.60    0.00 
G0015 26940008    1.70    1.70  269.45    0.85  268.60    1.70  270.30    1.70  268.60    0.00  270.30    0.00 
G0015 27110008    1.70    1.70  271.15    0.85  270.30    1.70  272.00    1.70  270.30    0.00  272.00    0.00 
G0015 27280008    1.70    1.70  272.85    0.85  272.00    1.70  273.70    1.70  272.00    0.00  273.70    0.00 
G0015 27450008    1.70    1.70  274.55    0.85  273.70    1.70  275.40    1.70  273.70    0.00  275.40    0.00 
G0015 27620008    1.70    1.70  276.25    0.85  275.40    1.70  277.10    1.70  275.40    0.00  277.10    0.00 
G0015 27790008    1.70    1.70  277.95    0.85  277.10    1.70  278.80    1.70  277.10    0.00  278.80    0.00 
G0015 27960008    1.70    1.70  279.65    0.85  278.80    1.70  280.50    1.70  278.80    0.00  280.50    0.00 
G0015 28130008    1.70    1.70  281.35    0.85  280.50    1.70  282.20    1.70  280.50    0.00  282.20    0.00 
G0015 28300008    1.70    1.70  283.05    0.85  282.20    1.70  283.90    1.70  282.20    0.00  283.90    0.00 
G0015 28470008    1.70    1.70  284.75    0.85  283.90    1.70  285.60    1.70  283.90    0.00  285.60    0.00 
