#Grid_ID FIELDID RA_center DEC_center RA_high1 DEC_high1 RA_high2 DEC_high2 RA_low1 DEC_low1 RA_low2 DEC_low2
G0011 33521547  335.27  -54.75  328.23  -50.25  342.31  -50.25  326.47  -59.25  344.07  -59.25 
G0011 35081547  350.86  -54.75  343.83  -50.25  357.90  -50.25  342.06  -59.25  359.67  -59.25 
G0011 00641457    6.45  -45.75    0.46  -41.25   12.43  -41.25  359.41  -50.25   13.49  -50.25 
G0011 01931457   19.35  -45.75   13.36  -41.25   25.33  -41.25   12.31  -50.25   26.38  -50.25 
G0011 03221457   32.24  -45.75   26.26  -41.25   38.23  -41.25   25.21  -50.25   39.28  -50.25 
G0011 04511457   45.14  -45.75   39.16  -41.25   51.13  -41.25   38.11  -50.25   52.18  -50.25 
G0011 05801457   58.04  -45.75   52.06  -41.25   64.03  -41.25   51.00  -50.25   65.08  -50.25 
G0011 07091457   70.94  -45.75   64.95  -41.25   76.92  -41.25   63.90  -50.25   77.98  -50.25 
G0011 08381457   83.84  -45.75   77.85  -41.25   89.82  -41.25   76.80  -50.25   90.87  -50.25 
G0011 09671457   96.73  -45.75   90.75  -41.25  102.72  -41.25   89.70  -50.25  103.77  -50.25 
G0011 10961457  109.63  -45.75  103.65  -41.25  115.62  -41.25  102.59  -50.25  116.67  -50.25 
G0011 12251457  122.53  -45.75  116.54  -41.25  128.51  -41.25  115.49  -50.25  129.57  -50.25 
G0011 13541457  135.43  -45.75  129.44  -41.25  141.41  -41.25  128.39  -50.25  142.46  -50.25 
G0011 14831457  148.33  -45.75  142.34  -41.25  154.31  -41.25  141.29  -50.25  155.36  -50.25 
G0011 16121457  161.22  -45.75  155.24  -41.25  167.21  -41.25  154.19  -50.25  168.26  -50.25 
G0011 17411457  174.12  -45.75  168.14  -41.25  180.11  -41.25  167.08  -50.25  181.16  -50.25 
G0011 18701457  187.02  -45.75  181.03  -41.25  193.00  -41.25  179.98  -50.25  194.06  -50.25 
G0011 19991457  199.92  -45.75  193.93  -41.25  205.90  -41.25  192.88  -50.25  206.95  -50.25 
G0011 21281457  212.81  -45.75  206.83  -41.25  218.80  -41.25  205.78  -50.25  219.85  -50.25 
G0011 22571457  225.71  -45.75  219.73  -41.25  231.70  -41.25  218.68  -50.25  232.75  -50.25 
G0011 23861457  238.61  -45.75  232.62  -41.25  244.60  -41.25  231.57  -50.25  245.65  -50.25 
G0011 25151457  251.51  -45.75  245.52  -41.25  257.49  -41.25  244.47  -50.25  258.55  -50.25 
G0011 26441457  264.41  -45.75  258.42  -41.25  270.39  -41.25  257.37  -50.25  271.44  -50.25 
G0011 27731457  277.30  -45.75  271.32  -41.25  283.29  -41.25  270.27  -50.25  284.34  -50.25 
G0011 29021457  290.20  -45.75  284.22  -41.25  296.19  -41.25  283.16  -50.25  297.24  -50.25 
G0011 30301457  303.10  -45.75  297.11  -41.25  309.08  -41.25  296.06  -50.25  310.14  -50.25 
G0011 31591457  316.00  -45.75  310.01  -41.25  321.98  -41.25  308.96  -50.25  323.03  -50.25 
G0011 32881457  328.90  -45.75  322.91  -41.25  334.88  -41.25  321.86  -50.25  335.93  -50.25 
G0011 34171457  341.79  -45.75  335.81  -41.25  347.78  -41.25  334.76  -50.25  348.83  -50.25 
G0011 00561367    5.62  -36.75    0.30  -32.25   10.94  -32.25  359.63  -41.25   11.60  -41.25 
G0011 01681367   16.85  -36.75   11.53  -32.25   22.17  -32.25   10.86  -41.25   22.83  -41.25 
G0011 02801367   28.08  -36.75   22.76  -32.25   33.40  -32.25   22.10  -41.25   34.07  -41.25 
G0011 03931367   39.31  -36.75   33.99  -32.25   44.63  -32.25   33.33  -41.25   45.30  -41.25 
G0011 05051367   50.55  -36.75   45.22  -32.25   55.87  -32.25   44.56  -41.25   56.53  -41.25 
G0011 06171367   61.78  -36.75   56.46  -32.25   67.10  -32.25   55.79  -41.25   67.76  -41.25 
G0011 07301367   73.01  -36.75   67.69  -32.25   78.33  -32.25   67.03  -41.25   79.00  -41.25 
G0011 08421367   84.24  -36.75   78.92  -32.25   89.56  -32.25   78.26  -41.25   90.23  -41.25 
G0011 09541367   95.48  -36.75   90.15  -32.25  100.80  -32.25   89.49  -41.25  101.46  -41.25 
G0011 10671367  106.71  -36.75  101.39  -32.25  112.03  -32.25  100.72  -41.25  112.69  -41.25 
G0011 11791367  117.94  -36.75  112.62  -32.25  123.26  -32.25  111.95  -41.25  123.93  -41.25 
G0011 12911367  129.17  -36.75  123.85  -32.25  134.49  -32.25  123.19  -41.25  135.16  -41.25 
G0011 14041367  140.40  -36.75  135.08  -32.25  145.73  -32.25  134.42  -41.25  146.39  -41.25 
G0011 15161367  151.64  -36.75  146.32  -32.25  156.96  -32.25  145.65  -41.25  157.62  -41.25 
G0011 16281367  162.87  -36.75  157.55  -32.25  168.19  -32.25  156.88  -41.25  168.86  -41.25 
G0011 17411367  174.10  -36.75  168.78  -32.25  179.42  -32.25  168.12  -41.25  180.09  -41.25 
G0011 18531367  185.33  -36.75  180.01  -32.25  190.66  -32.25  179.35  -41.25  191.32  -41.25 
G0011 19651367  196.57  -36.75  191.25  -32.25  201.89  -32.25  190.58  -41.25  202.55  -41.25 
G0011 20771367  207.80  -36.75  202.48  -32.25  213.12  -32.25  201.81  -41.25  213.78  -41.25 
G0011 21901367  219.03  -36.75  213.71  -32.25  224.35  -32.25  213.05  -41.25  225.02  -41.25 
G0011 23021367  230.26  -36.75  224.94  -32.25  235.58  -32.25  224.28  -41.25  236.25  -41.25 
G0011 24141367  241.50  -36.75  236.18  -32.25  246.82  -32.25  235.51  -41.25  247.48  -41.25 
G0011 25271367  252.73  -36.75  247.41  -32.25  258.05  -32.25  246.74  -41.25  258.71  -41.25 
G0011 26391367  263.96  -36.75  258.64  -32.25  269.28  -32.25  257.98  -41.25  269.95  -41.25 
G0011 27511367  275.19  -36.75  269.87  -32.25  280.51  -32.25  269.21  -41.25  281.18  -41.25 
G0011 28641367  286.43  -36.75  281.11  -32.25  291.75  -32.25  280.44  -41.25  292.41  -41.25 
G0011 29761367  297.66  -36.75  292.34  -32.25  302.98  -32.25  291.67  -41.25  303.64  -41.25 
G0011 30881367  308.89  -36.75  303.57  -32.25  314.21  -32.25  302.91  -41.25  314.88  -41.25 
G0011 32011367  320.12  -36.75  314.80  -32.25  325.44  -32.25  314.14  -41.25  326.11  -41.25 
G0011 33131367  331.36  -36.75  326.03  -32.25  336.68  -32.25  325.37  -41.25  337.34  -41.25 
G0011 34251367  342.59  -36.75  337.27  -32.25  347.91  -32.25  336.60  -41.25  348.57  -41.25 
G0011 35381367  353.82  -36.75  348.50  -32.25  359.14  -32.25  347.84  -41.25  359.81  -41.25 
G0011 00501277    5.08  -27.75    0.19  -23.25    9.98  -23.25  359.76  -32.25   10.41  -32.25 
G0011 01521277   15.25  -27.75   10.36  -23.25   20.15  -23.25    9.93  -32.25   20.58  -32.25 
G0011 02541277   25.42  -27.75   20.53  -23.25   30.32  -23.25   20.10  -32.25   30.74  -32.25 
G0011 03551277   35.59  -27.75   30.70  -23.25   40.49  -23.25   30.27  -32.25   40.91  -32.25 
G0011 04571277   45.76  -27.75   40.87  -23.25   50.66  -23.25   40.44  -32.25   51.08  -32.25 
G0011 05591277   55.93  -27.75   51.04  -23.25   60.83  -23.25   50.61  -32.25   61.25  -32.25 
G0011 06611277   66.10  -27.75   61.20  -23.25   71.00  -23.25   60.78  -32.25   71.42  -32.25 
G0011 07621277   76.27  -27.75   71.37  -23.25   81.17  -23.25   70.95  -32.25   81.59  -32.25 
G0011 08641277   86.44  -27.75   81.54  -23.25   91.34  -23.25   81.12  -32.25   91.76  -32.25 
G0011 09661277   96.61  -27.75   91.71  -23.25  101.51  -23.25   91.29  -32.25  101.93  -32.25 
G0011 10671277  106.78  -27.75  101.88  -23.25  111.68  -23.25  101.46  -32.25  112.10  -32.25 
G0011 11691277  116.95  -27.75  112.05  -23.25  121.85  -23.25  111.63  -32.25  122.27  -32.25 
G0011 12711277  127.12  -27.75  122.22  -23.25  132.02  -23.25  121.80  -32.25  132.44  -32.25 
G0011 13721277  137.29  -27.75  132.39  -23.25  142.19  -23.25  131.97  -32.25  142.61  -32.25 
G0011 14741277  147.46  -27.75  142.56  -23.25  152.36  -23.25  142.14  -32.25  152.78  -32.25 
G0011 15761277  157.63  -27.75  152.73  -23.25  162.53  -23.25  152.31  -32.25  162.95  -32.25 
G0011 16771277  167.80  -27.75  162.90  -23.25  172.70  -23.25  162.48  -32.25  173.12  -32.25 
G0011 17791277  177.97  -27.75  173.07  -23.25  182.87  -23.25  172.65  -32.25  183.29  -32.25 
G0011 18811277  188.14  -27.75  183.24  -23.25  193.04  -23.25  182.82  -32.25  193.46  -32.25 
G0011 19831277  198.31  -27.75  193.41  -23.25  203.21  -23.25  192.99  -32.25  203.63  -32.25 
G0011 20841277  208.48  -27.75  203.58  -23.25  213.38  -23.25  203.16  -32.25  213.80  -32.25 
G0011 21861277  218.65  -27.75  213.75  -23.25  223.54  -23.25  213.33  -32.25  223.97  -32.25 
G0011 22881277  228.82  -27.75  223.92  -23.25  233.71  -23.25  223.50  -32.25  234.14  -32.25 
G0011 23891277  238.99  -27.75  234.09  -23.25  243.88  -23.25  233.67  -32.25  244.31  -32.25 
G0011 24911277  249.16  -27.75  244.26  -23.25  254.05  -23.25  243.84  -32.25  254.48  -32.25 
G0011 25931277  259.33  -27.75  254.43  -23.25  264.22  -23.25  254.00  -32.25  264.65  -32.25 
G0011 26941277  269.50  -27.75  264.60  -23.25  274.39  -23.25  264.17  -32.25  274.82  -32.25 
G0011 27961277  279.66  -27.75  274.77  -23.25  284.56  -23.25  274.34  -32.25  284.99  -32.25 
G0011 28981277  289.83  -27.75  284.94  -23.25  294.73  -23.25  284.51  -32.25  295.16  -32.25 
G0011 30001277  300.00  -27.75  295.11  -23.25  304.90  -23.25  294.68  -32.25  305.33  -32.25 
G0011 31011277  310.17  -27.75  305.28  -23.25  315.07  -23.25  304.85  -32.25  315.49  -32.25 
G0011 32031277  320.34  -27.75  315.45  -23.25  325.24  -23.25  315.02  -32.25  325.66  -32.25 
G0011 33051277  330.51  -27.75  325.62  -23.25  335.41  -23.25  325.19  -32.25  335.83  -32.25 
G0011 34061277  340.68  -27.75  335.78  -23.25  345.58  -23.25  335.36  -32.25  346.00  -32.25 
G0011 35081277  350.85  -27.75  345.95  -23.25  355.75  -23.25  345.53  -32.25  356.17  -32.25 
G0011 00471187    4.75  -18.75    0.11  -14.25    9.40  -14.25  359.85  -23.25    9.65  -23.25 
G0011 01421187   14.26  -18.75    9.61  -14.25   18.90  -14.25    9.36  -23.25   19.15  -23.25 
G0011 02371187   23.76  -18.75   19.12  -14.25   28.40  -14.25   18.86  -23.25   28.66  -23.25 
G0011 03321187   33.27  -18.75   28.62  -14.25   37.91  -14.25   28.37  -23.25   38.16  -23.25 
G0011 04271187   42.77  -18.75   38.13  -14.25   47.41  -14.25   37.87  -23.25   47.67  -23.25 
G0011 05221187   52.27  -18.75   47.63  -14.25   56.92  -14.25   47.38  -23.25   57.17  -23.25 
G0011 06171187   61.78  -18.75   57.14  -14.25   66.42  -14.25   56.88  -23.25   66.68  -23.25 
G0011 07121187   71.28  -18.75   66.64  -14.25   75.93  -14.25   66.39  -23.25   76.18  -23.25 
G0011 08071187   80.79  -18.75   76.14  -14.25   85.43  -14.25   75.89  -23.25   85.69  -23.25 
G0011 09021187   90.29  -18.75   85.65  -14.25   94.93  -14.25   85.39  -23.25   95.19  -23.25 
G0011 09971187   99.80  -18.75   95.15  -14.25  104.44  -14.25   94.90  -23.25  104.69  -23.25 
G0011 10931187  109.30  -18.75  104.66  -14.25  113.94  -14.25  104.40  -23.25  114.20  -23.25 
G0011 11881187  118.80  -18.75  114.16  -14.25  123.45  -14.25  113.91  -23.25  123.70  -23.25 
G0011 12831187  128.31  -18.75  123.67  -14.25  132.95  -14.25  123.41  -23.25  133.21  -23.25 
G0011 13781187  137.81  -18.75  133.17  -14.25  142.46  -14.25  132.92  -23.25  142.71  -23.25 
G0011 14731187  147.32  -18.75  142.68  -14.25  151.96  -14.25  142.42  -23.25  152.22  -23.25 
G0011 15681187  156.82  -18.75  152.18  -14.25  161.47  -14.25  151.92  -23.25  161.72  -23.25 
G0011 16631187  166.33  -18.75  161.68  -14.25  170.97  -14.25  161.43  -23.25  171.22  -23.25 
G0011 17581187  175.83  -18.75  171.19  -14.25  180.47  -14.25  170.93  -23.25  180.73  -23.25 
G0011 18531187  185.34  -18.75  180.69  -14.25  189.98  -14.25  180.44  -23.25  190.23  -23.25 
G0011 19481187  194.84  -18.75  190.20  -14.25  199.48  -14.25  189.94  -23.25  199.74  -23.25 
G0011 20431187  204.34  -18.75  199.70  -14.25  208.99  -14.25  199.45  -23.25  209.24  -23.25 
G0011 21381187  213.85  -18.75  209.21  -14.25  218.49  -14.25  208.95  -23.25  218.75  -23.25 
G0011 22331187  223.35  -18.75  218.71  -14.25  228.00  -14.25  218.46  -23.25  228.25  -23.25 
G0011 23281187  232.86  -18.75  228.21  -14.25  237.50  -14.25  227.96  -23.25  237.76  -23.25 
G0011 24231187  242.36  -18.75  237.72  -14.25  247.00  -14.25  237.46  -23.25  247.26  -23.25 
G0011 25181187  251.87  -18.75  247.22  -14.25  256.51  -14.25  246.97  -23.25  256.76  -23.25 
G0011 26131187  261.37  -18.75  256.73  -14.25  266.01  -14.25  256.47  -23.25  266.27  -23.25 
G0011 27081187  270.88  -18.75  266.23  -14.25  275.52  -14.25  265.98  -23.25  275.77  -23.25 
G0011 28031187  280.38  -18.75  275.74  -14.25  285.02  -14.25  275.48  -23.25  285.28  -23.25 
G0011 28981187  289.88  -18.75  285.24  -14.25  294.53  -14.25  284.99  -23.25  294.78  -23.25 
G0011 29931187  299.39  -18.75  294.75  -14.25  304.03  -14.25  294.49  -23.25  304.29  -23.25 
G0011 30881187  308.89  -18.75  304.25  -14.25  313.54  -14.25  304.00  -23.25  313.79  -23.25 
G0011 31831187  318.40  -18.75  313.75  -14.25  323.04  -14.25  313.50  -23.25  323.30  -23.25 
G0011 32791187  327.90  -18.75  323.26  -14.25  332.54  -14.25  323.00  -23.25  332.80  -23.25 
G0011 33741187  337.41  -18.75  332.76  -14.25  342.05  -14.25  332.51  -23.25  342.30  -23.25 
G0011 34691187  346.91  -18.75  342.27  -14.25  351.55  -14.25  342.01  -23.25  351.81  -23.25 
G0011 00451097    4.57   -9.75    0.05   -5.25    9.08   -5.25  359.92  -14.25    9.21  -14.25 
G0011 01361097   13.70   -9.75    9.18   -5.25   18.22   -5.25    9.05  -14.25   18.34  -14.25 
G0011 02281097   22.83   -9.75   18.31   -5.25   27.35   -5.25   18.19  -14.25   27.47  -14.25 
G0011 03191097   31.96   -9.75   27.44   -5.25   36.48   -5.25   27.32  -14.25   36.60  -14.25 
G0011 04101097   41.09   -9.75   36.57   -5.25   45.61   -5.25   36.45  -14.25   45.74  -14.25 
G0011 05021097   50.23   -9.75   45.71   -5.25   54.74   -5.25   45.58  -14.25   54.87  -14.25 
G0011 05931097   59.36   -9.75   54.84   -5.25   63.88   -5.25   54.71  -14.25   64.00  -14.25 
G0011 06841097   68.49   -9.75   63.97   -5.25   73.01   -5.25   63.85  -14.25   73.13  -14.25 
G0011 07761097   77.62   -9.75   73.10   -5.25   82.14   -5.25   72.98  -14.25   82.26  -14.25 
G0011 08671097   86.75   -9.75   82.23   -5.25   91.27   -5.25   82.11  -14.25   91.40  -14.25 
G0011 09581097   95.88   -9.75   91.37   -5.25  100.40   -5.25   91.24  -14.25  100.53  -14.25 
G0011 10501097  105.02   -9.75  100.50   -5.25  109.54   -5.25  100.37  -14.25  109.66  -14.25 
G0011 11411097  114.15   -9.75  109.63   -5.25  118.67   -5.25  109.51  -14.25  118.79  -14.25 
G0011 12321097  123.28   -9.75  118.76   -5.25  127.80   -5.25  118.64  -14.25  127.92  -14.25 
G0011 13241097  132.41   -9.75  127.89   -5.25  136.93   -5.25  127.77  -14.25  137.06  -14.25 
G0011 14151097  141.54   -9.75  137.03   -5.25  146.06   -5.25  136.90  -14.25  146.19  -14.25 
G0011 15061097  150.68   -9.75  146.16   -5.25  155.20   -5.25  146.03  -14.25  155.32  -14.25 
G0011 15981097  159.81   -9.75  155.29   -5.25  164.33   -5.25  155.17  -14.25  164.45  -14.25 
G0011 16891097  168.94   -9.75  164.42   -5.25  173.46   -5.25  164.30  -14.25  173.58  -14.25 
G0011 17801097  178.07   -9.75  173.55   -5.25  182.59   -5.25  173.43  -14.25  182.71  -14.25 
G0011 18721097  187.20   -9.75  182.69   -5.25  191.72   -5.25  182.56  -14.25  191.85  -14.25 
G0011 19631097  196.34   -9.75  191.82   -5.25  200.85   -5.25  191.69  -14.25  200.98  -14.25 
G0011 20541097  205.47   -9.75  200.95   -5.25  209.99   -5.25  200.82  -14.25  210.11  -14.25 
G0011 21451097  214.60   -9.75  210.08   -5.25  219.12   -5.25  209.96  -14.25  219.24  -14.25 
G0011 22371097  223.73   -9.75  219.21   -5.25  228.25   -5.25  219.09  -14.25  228.37  -14.25 
G0011 23281097  232.86   -9.75  228.34   -5.25  237.38   -5.25  228.22  -14.25  237.51  -14.25 
G0011 24191097  242.00   -9.75  237.48   -5.25  246.51   -5.25  237.35  -14.25  246.64  -14.25 
G0011 25111097  251.13   -9.75  246.61   -5.25  255.65   -5.25  246.48  -14.25  255.77  -14.25 
G0011 26021097  260.26   -9.75  255.74   -5.25  264.78   -5.25  255.62  -14.25  264.90  -14.25 
G0011 26931097  269.39   -9.75  264.87   -5.25  273.91   -5.25  264.75  -14.25  274.03  -14.25 
G0011 27851097  278.52   -9.75  274.00   -5.25  283.04   -5.25  273.88  -14.25  283.17  -14.25 
G0011 28761097  287.65   -9.75  283.14   -5.25  292.17   -5.25  283.01  -14.25  292.30  -14.25 
G0011 29671097  296.79   -9.75  292.27   -5.25  301.31   -5.25  292.14  -14.25  301.43  -14.25 
G0011 30591097  305.92   -9.75  301.40   -5.25  310.44   -5.25  301.28  -14.25  310.56  -14.25 
G0011 31501097  315.05   -9.75  310.53   -5.25  319.57   -5.25  310.41  -14.25  319.69  -14.25 
G0011 32411097  324.18   -9.75  319.66   -5.25  328.70   -5.25  319.54  -14.25  328.83  -14.25 
G0011 33331097  333.31   -9.75  328.80   -5.25  337.83   -5.25  328.67  -14.25  337.96  -14.25 
G0011 34241097  342.45   -9.75  337.93   -5.25  346.97   -5.25  337.80  -14.25  347.09  -14.25 
G0011 35151097  351.58   -9.75  347.06   -5.25  356.10   -5.25  346.94  -14.25  356.22  -14.25 
G0011 00451007    4.50   -0.75  359.99    3.75    9.01    3.75  359.98   -5.25    9.02   -5.25 
G0011 01351007   13.50   -0.75    8.99    3.75   18.01    3.75    8.98   -5.25   18.02   -5.25 
G0011 02251007   22.50   -0.75   17.99    3.75   27.01    3.75   17.98   -5.25   27.02   -5.25 
G0011 03151007   31.50   -0.75   26.99    3.75   36.01    3.75   26.98   -5.25   36.02   -5.25 
G0011 04051007   40.50   -0.75   35.99    3.75   45.01    3.75   35.98   -5.25   45.02   -5.25 
G0011 04951007   49.50   -0.75   44.99    3.75   54.01    3.75   44.99   -5.25   54.02   -5.25 
G0011 05851007   58.51   -0.75   54.00    3.75   63.01    3.75   53.99   -5.25   63.02   -5.25 
G0011 06751007   67.51   -0.75   63.00    3.75   72.02    3.75   62.99   -5.25   72.02   -5.25 
G0011 07651007   76.51   -0.75   72.00    3.75   81.02    3.75   71.99   -5.25   81.03   -5.25 
G0011 08551007   85.51   -0.75   81.00    3.75   90.02    3.75   80.99   -5.25   90.03   -5.25 
G0011 09451007   94.51   -0.75   90.00    3.75   99.02    3.75   89.99   -5.25   99.03   -5.25 
G0011 10351007  103.51   -0.75   99.00    3.75  108.02    3.75   98.99   -5.25  108.03   -5.25 
G0011 11251007  112.51   -0.75  108.00    3.75  117.02    3.75  107.99   -5.25  117.03   -5.25 
G0011 12151007  121.51   -0.75  117.00    3.75  126.02    3.75  116.99   -5.25  126.03   -5.25 
G0011 13051007  130.51   -0.75  126.00    3.75  135.02    3.75  125.99   -5.25  135.03   -5.25 
G0011 13951007  139.51   -0.75  135.00    3.75  144.02    3.75  134.99   -5.25  144.03   -5.25 
G0011 14851007  148.51   -0.75  144.00    3.75  153.02    3.75  143.99   -5.25  153.03   -5.25 
G0011 15751007  157.51   -0.75  153.00    3.75  162.02    3.75  152.99   -5.25  162.03   -5.25 
G0011 16651007  166.51   -0.75  162.00    3.75  171.02    3.75  162.00   -5.25  171.03   -5.25 
G0011 17551007  175.52   -0.75  171.01    3.75  180.02    3.75  171.00   -5.25  180.03   -5.25 
G0011 18451007  184.52   -0.75  180.01    3.75  189.03    3.75  180.00   -5.25  189.03   -5.25 
G0011 19351007  193.52   -0.75  189.01    3.75  198.03    3.75  189.00   -5.25  198.04   -5.25 
G0011 20251007  202.52   -0.75  198.01    3.75  207.03    3.75  198.00   -5.25  207.04   -5.25 
G0011 21151007  211.52   -0.75  207.01    3.75  216.03    3.75  207.00   -5.25  216.04   -5.25 
G0011 22051007  220.52   -0.75  216.01    3.75  225.03    3.75  216.00   -5.25  225.04   -5.25 
G0011 22951007  229.52   -0.75  225.01    3.75  234.03    3.75  225.00   -5.25  234.04   -5.25 
G0011 23851007  238.52   -0.75  234.01    3.75  243.03    3.75  234.00   -5.25  243.04   -5.25 
G0011 24751007  247.52   -0.75  243.01    3.75  252.03    3.75  243.00   -5.25  252.04   -5.25 
G0011 25651007  256.52   -0.75  252.01    3.75  261.03    3.75  252.00   -5.25  261.04   -5.25 
G0011 26551007  265.52   -0.75  261.01    3.75  270.03    3.75  261.00   -5.25  270.04   -5.25 
G0011 27451007  274.52   -0.75  270.01    3.75  279.03    3.75  270.00   -5.25  279.04   -5.25 
